Id,SalePrice
2735,122943.08817986149
2736,136113.58493600567
2737,116054.25841097331
2738,143479.35555248364
2739,166017.0662920071
2740,125866.24998429444
2741,132594.48446916364
2742,143995.60455244183
2743,131218.26073032533
2744,153857.78423457328
2745,141311.02002190033
2746,126346.41081776301
2747,133693.62561966127
2748,115464.66169174195
2749,121547.32032179803
2750,112611.63369810239
2751,120240.0765112145
2752,219519.72163581222
2753,144411.3843641405
2754,210743.5891345319
2755,129510.78199333874
2756,94227.79740734653
2757,87384.12951927136
2758,97981.05775332138
2759,133653.86517707442
2760,123754.22015911232
2761,135755.8098125698
2762,139504.55621570227
2763,194352.26384558502
2764,148210.42562643945
2765,246006.9986431558
2766,114692.08540792919
2767,94325.06589864554
2768,118163.63646006153
2769,122587.37250910865
2770,150281.7410729845
2771,111144.88933611962
2772,110094.283085686
2773,153295.94777309822
2774,118362.87876764782
2775,131139.09976368482
2776,140532.45304811848
2777,133981.38422652922
2778,121337.31060645559
2779,112975.5810020544
2780,103488.41591389787
2781,97949.1648398645
2782,92952.08464964341
2783,90634.0345475211
2784,114099.44938501903
2785,113669.87219497486
2786,77851.72118689203
2787,116005.00886619995
2788,82525.30431074531
2789,187031.3110491488
2790,93455.22159187964
2791,108037.92880869709
2792,74852.69491848572
2793,155734.25887785535
2794,93014.38613277515
2795,118767.01254966659
2796,96495.61620262676
2797,183219.03283385411
2798,106208.23575874613
2799,108911.8045676991
2800,80674.9277327298
2801,112354.79216229753
2802,126110.88068925224
2803,166988.518973415
2804,131145.65682815533
2805,104995.14523145113
2806,99818.43832915304
2807,148925.54796332814
2808,136343.3501584771
2809,119646.69031344484
2810,121010.94876076818
2811,141191.71281778452
2812,152095.290404609
2813,166004.96101639952
2814,170922.56968139633
2815,107967.666617508
2816,221997.9702736899
2817,140836.6334152341
2818,118009.4554448094
2819,170787.90897700455
2820,127402.0825823485
2821,120897.54629621294
2822,177612.59161595654
2823,246737.90365736443
2824,149521.5924690088
2825,135088.41131955996
2826,120033.61369360026
2827,133181.1956715244
2828,216780.75068237842
2829,199148.11201562884
2830,224102.4609267309
2831,186107.8070408166
2832,235350.47018342096
2833,244855.5978354761
2834,202810.94085214633
2835,212441.1968109922
2836,181041.2008855525
2837,177838.71140770393
2838,144663.98115634994
2839,172944.54749621978
2840,195032.7150775005
2841,197257.82195193414
2842,220597.53082394725
2843,146450.2133082414
2844,168007.5213868873
2845,122181.77663505707
2846,194621.78164704627
2847,194321.21903967834
2848,219581.56253266483
2849,200054.46380704662
2850,272207.44506030594
2851,218952.79379287863
2852,238291.7281291482
2853,226516.6181705898
2854,152367.3178391091
2855,204112.19884652487
2856,194575.64160545447
2857,186160.53454332994
2858,199225.36203989864
2859,119844.38592272681
2860,114568.49709426085
2861,122563.99487443232
2862,184911.91278223807
2863,123020.35302262596
2864,213441.9187161471
2865,143737.3446568528
2866,169886.57855924618
2867,92371.83444794102
2868,119698.15745618925
2869,113445.2742661676
2870,133791.3690847375
2871,97235.24250608147
2872,71485.29823592912
2873,108611.6656736157
2874,125822.24567384187
2875,129500.70907194311
2876,171324.39406844656
2877,124926.27715098727
2878,158405.310235965
2879,137052.59253614157
2880,113759.49253664252
2881,143350.04363931017
2882,149474.91120198419
2883,172300.664240278
2884,207393.65579367953
2885,167312.0202978723
2886,198158.14929356717
2887,101635.09494373863
2888,121806.76341089951
2889,73106.35207231677
2890,84001.36633044935
2891,123272.71706571255
2892,70099.64936630488
2893,99300.39368917268
2894,71077.45330444479
2895,249572.02528553377
2896,248098.65611098366
2897,180881.57775993555
2898,172042.3801231456
2899,194023.1481333625
2900,149674.24736743164
2901,202759.73829641633
2902,191394.8504856762
2903,325623.0358300071
2904,328277.65307595447
2905,87054.13638409109
2906,217599.7730980917
2907,113638.98305160456
2908,125140.50854441964
2909,165354.23838400104
2910,82028.41907713206
2911,96879.489440373
2912,140420.4107801245
2913,97752.49198051784
2914,86896.13826841231
2915,86896.13826841231
2916,98080.95925222317
2917,170579.03498536433
2918,118492.47073231697
2919,228347.4397306237
